time_s,arm_pos_rad,arm_vel_rad_s,pendulum_angle_rad,pendulum_vel_rad_s,control_action,acceleration_cmd_rad_s2,pendulum_angle_unwrapped,sim_cart_pos,sim_pole_angle,env_cart_pos,env_pole_angle,dyn_ghost_sim_pole_angle,env_action
4.37508,-0.3628,-5.1086,-0.894,-0.2066,-0.1254,-6.2676,6.616194128460105,0.3968076764033886,5.863346780630673,0.13839266161687003,5.735815922543527,6.250651895320082,0.25950077176094055
4.40008,-0.4977,-5.399,-0.9519,-0.2424,0.1029,5.1456,6.434295913817256,0.3031683263784401,5.623390504889998,0.15095963126561165,5.165837857328468,6.026159414522333,0.13447542488574982
4.42508,-0.5871,-3.5737,0.9872,-0.2552,0.5288,26.4375,6.242972921213638,0.22806044958044305,5.421694643887498,0.16009018709379552,4.685913770416928,5.793844171093432,-0.07692736387252808
4.45008,-0.7049,-4.7117,0.9253,-0.2592,0.7512,37.5616,6.04850833595643,0.17477897196628306,5.275030331047293,0.16300298245378614,4.304990307743332,5.6190685396283016,-0.18953131139278412
4.47509,-0.7667,-2.4728,0.8652,-0.2516,0.8625,43.127,5.859698617475683,0.14667515340898668,5.195620694198742,0.15969432991321753,4.012946558295809,5.467989918315464,-0.20233456790447235
4.50008,-0.8301,-2.5345,0.8115,-0.225,0.8301,41.5048,5.6909950919779115,0.14155619825987464,5.192197267656568,0.15177095749431757,3.794436915618377,5.3849742979613975,-0.1670759618282318
4.52514,-0.8507,-0.8227,0.7678,-0.1831,0.7116,35.5819,5.553707493016037,0.1549343300468961,5.267248840164104,0.14026218254358208,3.634379859211301,5.354924142350407,-0.13491977751255035
4.55008,-0.8546,-0.1574,0.7393,-0.1197,0.6394,31.9681,5.464172102388727,0.18700582336035396,5.415198108028227,0.12969841356327652,3.5220651198694775,5.3934073279637245,0.004224709235131741
4.57515,-0.8404,0.5679,0.7261,-0.0552,0.5872,29.3614,5.422703079361343,0.23611831875963746,5.624986008313143,0.11968029187596617,3.447071183863643,5.496161842522005,0.016874229535460472
4.60008,-0.7962,1.7723,0.7308,0.0199,0.482,24.101,5.437468564833215,0.29843203504238125,5.8808824462463765,0.11036827260080326,3.4024380728307286,5.648600398527744,0.02056010626256466
4.62514,-0.7535,1.7043,0.7544,0.0987,0.2975,14.8771,5.511610151457934,0.3688937487214848,6.163699845124617,0.10141352136911057,3.38349128886189,5.855851801641332,0.013998477719724178
4.65009,-0.674,3.1866,0.7938,0.1652,0.1515,7.5766,5.635388902009372,0.4423066049843546,6.452305163031133,0.09299768640315194,3.3884633489346534,6.072908684443261,0.015647372230887413
4.67508,-0.6156,2.3374,0.8488,0.2301,-0.0782,-3.9085,5.8081764979568105,0.5122614082493049,6.726498276663333,0.08469988073995519,3.4173110622372938,6.321694609335465,0.007109149359166622
4.70009,-0.5262,3.573,0.9163,0.2828,-0.1653,-8.2645,6.020234002074122,0.5771080251150489,6.963619222346733,0.07667597463144502,3.472795226656527,6.541252887388185,0.006792156957089901
4.72513,-0.4698,2.2536,0.9902,0.3099,-0.423,-21.1483,6.252397699174407,0.6286877168625208,7.149848277326241,0.06862978733113681,3.5597006907057134,6.759175734393453,0.0001558799995109439
