timestamp_s,arm_pos_rad,arm_actual_vel_rad_s,pendulum_pos_rad,pendulum_vel_rad_s,action_cmd,acceleration_cmd_rad_s2
3.52516,-0.2582,2.3871,0.8802,0.3651,-0.3326,-16.6316
3.55009,-0.1733,3.4058,0.9786,0.4121,-0.4819,-24.0938
3.57515,-0.1271,1.8419,-0.9189,0.429,-0.5565,-27.8264
3.60008,-0.0776,1.9882,-0.8186,0.4203,-0.4133,-20.663
3.62514,-0.056,0.8619,-0.7316,0.3646,-0.2625,-13.1234
3.65013,-0.0422,0.55,-0.6678,0.2669,-0.1428,-7.14
3.67508,-0.0304,0.4722,-0.6271,0.1708,-0.1052,-5.2603
3.70009,-0.0255,0.1963,-0.6143,0.0537,-0.1703,-8.5175
3.72508,-0.0255,0.0,-0.6296,-0.0644,-0.2116,-10.5803
3.75009,-0.0295,-0.1571,-0.6718,-0.1764,-0.251,-12.5483
3.77514,-0.0442,-0.5878,-0.7382,-0.2782,-0.1993,-9.965
3.80009,-0.0687,-0.9839,-0.8254,-0.3656,-0.0328,-1.641
3.82513,-0.0879,-0.7643,-0.9281,-0.43,0.2141,10.7048
3.85007,-0.1139,-1.0432,0.9657,-0.4449,0.455,22.7522
3.87511,-0.1222,-0.3333,0.8601,-0.4423,0.3902,19.508
3.90161,-0.1183,0.1482,0.7627,-0.408,0.2889,14.4454
3.92514,-0.108,0.4381,0.6947,-0.2848,0.2407,12.035
3.95008,-0.082,1.0433,0.6469,-0.2004,0.2877,14.3847
3.97513,-0.0579,0.9602,0.6241,-0.0951,0.2407,12.0344
4.00008,-0.0118,1.849,0.6292,0.021,0.2543,12.7131
4.02516,0.0255,1.4875,0.662,0.1375,0.0782,3.9108
4.05008,0.0879,2.5018,0.7208,0.2465,-0.0727,-3.6347
4.07508,0.1291,1.6493,0.808,0.3651,-0.4025,-20.1247
4.10008,0.1787,1.9832,0.9207,0.472,-0.6556,-32.7791
4.12517,0.1973,0.7434,-0.957,0.5123,-0.6336,-31.6824
4.15008,0.2017,0.1773,-0.8568,0.4198,-0.5314,-26.5704
4.17514,0.1905,-0.4506,-0.7789,0.3262,-0.4034,-20.1715
4.20008,0.1571,-1.3383,-0.728,0.2132,-0.3998,-19.9924
4.22513,0.1247,-1.2935,-0.703,0.1048,-0.3793,-18.9658
4.25013,0.0619,-2.5127,-0.7036,-0.0026,-0.4752,-23.7586
4.27508,0.0098,-2.0854,-0.7253,-0.091,-0.3875,-19.3744
4.30007,-0.0834,-3.7321,-0.765,-0.1662,-0.4204,-21.0186
4.3251,-0.1556,-2.8836,-0.8088,-0.1836,-0.2276,-11.3796
4.35009,-0.2351,-3.1813,-0.8447,-0.1503,-0.1594,-7.971
4.37508,-0.3628,-5.1086,-0.894,-0.2066,-0.1254,-6.2676
4.40008,-0.4977,-5.399,-0.9519,-0.2424,0.1029,5.1456
4.42508,-0.5871,-3.5737,0.9872,-0.2552,0.5288,26.4375
4.45008,-0.7049,-4.7117,0.9253,-0.2592,0.7512,37.5616
4.47509,-0.7667,-2.4728,0.8652,-0.2516,0.8625,43.127
4.50008,-0.8301,-2.5345,0.8115,-0.225,0.8301,41.5048
4.52514,-0.8507,-0.8227,0.7678,-0.1831,0.7116,35.5819
4.55008,-0.8546,-0.1574,0.7393,-0.1197,0.6394,31.9681
4.57515,-0.8404,0.5679,0.7261,-0.0552,0.5872,29.3614
4.60008,-0.7962,1.7723,0.7308,0.0199,0.482,24.101
4.62514,-0.7535,1.7043,0.7544,0.0987,0.2975,14.8771
4.65009,-0.674,3.1866,0.7938,0.1652,0.1515,7.5766
4.67508,-0.6156,2.3374,0.8488,0.2301,-0.0782,-3.9085
4.70009,-0.5262,3.573,0.9163,0.2828,-0.1653,-8.2645
4.72513,-0.4698,2.2536,0.9902,0.3099,-0.423,-21.1483
4.75008,-0.3952,2.991,-0.933,0.3216,-0.437,-21.8481
4.77508,-0.3564,1.5514,-0.8573,0.317,-0.4447,-22.2359
4.80008,-0.3147,1.6688,-0.7931,0.269,-0.375,-18.7525
4.82513,-0.2975,0.6859,-0.7444,0.204,-0.3,-15.0003
4.85008,-0.2847,0.5114,-0.7148,0.1237,-0.252,-12.6023
4.87508,-0.2832,0.0589,-0.7067,0.0343,-0.2526,-12.6299
4.90008,-0.2901,-0.2749,-0.7219,-0.0639,-0.265,-13.251
4.92513,-0.3014,-0.4507,-0.7584,-0.1529,-0.1936,-9.6803
4.95008,-0.3269,-1.0234,-0.8135,-0.2306,-0.0914,-4.5695
4.97513,-0.3475,-0.8227,-0.8835,-0.2935,0.0761,3.8072
5.00007,-0.379,-1.2597,-0.963,-0.3329,0.3214,16.0712
5.02515,-0.3942,-0.607,0.952,-0.3559,0.5219,26.0937
5.05008,-0.4025,-0.3347,0.8708,-0.34,0.5412,27.0582
5.07508,-0.3947,0.3141,0.7976,-0.3068,0.423,21.1511
5.10008,-0.3662,1.139,0.7401,-0.2408,0.3928,19.6396
5.1251,-0.3367,1.1773,0.7018,-0.1606,0.3685,18.4251
5.15008,-0.2788,2.3182,0.6854,-0.0685,0.3807,19.0367
5.17508,-0.2307,1.9241,0.6931,0.0322,0.2395,11.9753
5.20009,-0.1468,3.3568,0.7211,0.1171,0.1887,9.4334
5.22508,-0.0854,2.455,0.7708,0.2081,-0.0991,-4.9564
5.25008,-0.0216,2.5532,0.8409,0.294,-0.328,-16.398
5.27519,0.0668,3.5186,0.9203,0.3324,-0.4678,-23.3897
5.30009,0.1384,2.8784,-0.9911,0.3712,-0.6627,-33.1334
5.32513,0.1733,1.3917,-0.8969,0.3947,-0.6176,-30.8794
5.35008,0.2022,1.1607,-0.8085,0.3702,-0.4954,-24.7705
5.37509,0.2081,0.2355,-0.7321,0.3201,-0.3155,-15.7729
