timestamp_s,arm_pos_rad,arm_actual_vel_rad_s,pendulum_pos_rad,pendulum_vel_rad_s,action_cmd
11.0502,0.0484,-5.0051,0.8422,-0.3988,0.3869
11.07508,0.0202,-3.57,0.7585,-0.3503,0.4564
11.10009,0.0055,-1.8454,0.6921,-0.2782,0.4731
11.12509,0.005,-0.0589,0.644,-0.2015,0.503
11.15016,0.0194,1.801,0.6218,-0.0931,0.5757
11.17508,0.0511,3.9982,0.6299,0.0337,0.6671
11.20009,0.0908,4.9868,0.6404,0.044,0.7029
11.22509,0.1306,5.0066,0.6609,0.0859,0.6854
11.25009,0.1705,5.0061,0.7035,0.1785,0.6559
11.27513,0.2102,4.9798,0.7692,0.2751,0.5442
11.30009,0.25,5.0152,0.8591,0.3768,0.3491
11.32509,0.2898,5.0059,0.973,0.4771,0.2027
11.35009,0.3295,4.9888,-0.9011,0.5272,0.1717
11.37509,0.3694,5.0059,-0.7869,0.4786,0.0595
11.40013,0.4092,4.9989,-0.694,0.3891,-0.0251
11.42508,0.4483,4.9181,-0.6305,0.2659,-0.0027
11.45009,0.4872,4.8879,-0.5942,0.1519,0.1244
11.47508,0.5269,4.9884,-0.5865,0.0322,0.272
11.50009,0.5667,5.0056,-0.6074,-0.0874,0.3604
11.52508,0.6066,5.0083,-0.655,-0.1994,0.2877
11.55009,0.6462,4.9853,-0.7272,-0.3022,0.1271
11.57509,0.6861,5.0083,-0.8197,-0.3876,0.0043
11.60019,0.6944,1.0365,-0.9144,-0.3968,-0.4393
11.62508,0.6944,0.0,-0.9833,-0.2884,-0.698
11.65013,0.6737,-2.5869,0.9525,-0.269,-0.6923
11.67508,0.6339,-5.0167,0.9185,-0.1427,-0.6773
11.70009,0.5942,-4.9867,0.8966,-0.0915,-0.5935
11.7251,0.5544,-5.0035,0.8821,-0.0608,-0.5081
11.75025,0.5145,-4.9768,0.8771,-0.021,-0.4486
11.77508,0.4745,-5.0619,0.8813,0.0179,-0.414
11.80009,0.435,-4.9663,0.8928,0.0481,-0.3819
11.8251,0.3953,-4.9845,0.9142,0.0895,-0.3736
11.85022,0.3555,-4.9825,0.9418,0.1156,-0.3802
11.87508,0.3155,-5.0551,0.9741,0.1355,-0.3979
11.90008,0.2759,-4.9672,-0.9945,0.1314,-0.3983
11.92516,0.2361,-4.9924,-0.9688,0.1079,-0.3847
11.95017,0.1963,-5.0044,-0.9574,0.0476,-0.3642
11.97515,0.1564,-5.0114,-0.9618,-0.0184,-0.283
12.00009,0.1167,-4.9988,-0.978,-0.068,-0.1334
12.02508,0.0769,-5.0081,0.9988,-0.0972,0.0209
12.05012,0.0378,-4.9017,0.9857,-0.0547,0.1395
12.07508,0.0028,-4.4054,0.9915,0.024,0.1728
12.10009,-0.027,-3.7488,-0.9901,0.0772,0.1449
12.12509,-0.0527,-3.2201,-0.9819,0.0343,0.154
12.15009,-0.0734,-2.6112,-0.979,0.0123,0.1686
12.17509,-0.0894,-2.0028,-0.9827,-0.0153,0.18
12.20009,-0.1,-1.3353,-0.9913,-0.0363,0.1876
12.22525,-0.1048,-0.6047,0.9932,-0.0649,0.1919
12.25009,-0.1041,0.0988,0.9727,-0.0859,0.1907
12.27516,-0.0975,0.8222,0.9493,-0.0977,0.209
12.3001,-0.0848,1.594,0.9269,-0.0941,0.1959
12.32509,-0.0663,2.3383,0.905,-0.0915,0.1865
12.35009,-0.0422,3.0235,0.8864,-0.0782,0.1696
12.37509,-0.013,3.6719,0.8724,-0.0583,0.1471
12.40017,0.0206,4.2069,0.8658,-0.0276,0.1119
12.4251,0.0578,4.6877,0.8682,0.0097,0.0827
12.4501,0.097,4.9278,0.879,0.0455,0.0694
12.47508,0.1369,5.0103,0.8967,0.0741,0.0277
12.50009,0.1766,4.9857,0.9218,0.1048,-0.0521
12.52659,0.2148,4.5383,0.9568,0.1468,-0.1426
12.5502,0.2506,4.761,0.9935,0.1539,-0.2787
12.57508,0.275,3.0774,-0.9609,0.1907,-0.4852
12.60009,0.2864,1.433,-0.9047,0.2357,-0.6387
12.62516,0.2787,-0.9593,-0.842,0.2623,-0.7293
12.65014,0.2494,-3.6947,-0.7834,0.2454,-0.9759
12.67508,0.2095,-5.0184,-0.73,0.224,-1.0
12.70008,0.1698,-4.9871,-0.6902,0.1667,-1.0
12.72517,0.13,-4.9889,-0.6743,0.0665,-1.0
12.75017,0.0902,-5.0074,-0.6809,-0.0276,-1.0
12.77509,0.0503,-5.0243,-0.7113,-0.1273,-1.0
12.80009,0.0106,-4.9868,-0.7642,-0.2214,-1.0
12.82509,-0.0291,-4.9869,-0.834,-0.2925,-0.8209
12.85015,-0.0689,-4.995,-0.9164,-0.3451,-0.4687
12.87508,-0.1087,-5.0209,0.996,-0.3671,0.1622
12.90009,-0.1436,-4.3773,0.9069,-0.3733,0.5325
12.92523,-0.1627,-2.382,0.8179,-0.3728,0.5945
12.95009,-0.1639,-0.158,0.7347,-0.3482,0.5661
12.97515,-0.1484,1.9387,0.6669,-0.2843,0.5883
13.00012,-0.1152,4.1874,0.6218,-0.1887,0.6696
13.02509,-0.0755,4.9944,0.6003,1.0,1.0
13.05008,-0.0358,4.9883,0.6069,0.0276,0.8202
13.07508,0.0041,5.0068,0.6425,-1.0,1.0
13.10178,0.0439,4.6881,0.7129,0.295,0.7952
13.12508,0.0864,5.7296,0.7982,0.3574,0.6085
13.15009,0.1234,4.6534,0.8845,0.3615,0.3152
13.17509,0.1633,5.0069,0.9694,0.3554,0.1595
13.20009,0.203,4.9864,-0.9421,0.3707,0.0254
13.22509,0.2428,5.0076,-0.8599,0.3446,-0.1556
13.25014,0.278,4.4078,-0.7854,0.3119,-0.44
13.27509,0.3,2.7749,-0.7251,0.2526,-0.7513
13.30011,0.2997,-0.0392,-0.6831,0.1759,-0.9094
13.3251,0.272,-3.4778,-0.6599,0.0972,-1.0
13.35026,0.2323,-4.9553,-0.655,0.0205,-1.0
13.37508,0.1922,-5.0812,-0.6675,-0.0522,-1.0
13.40008,0.1527,-4.9689,-0.6952,-0.1161,-1.0
13.42513,0.113,-4.9778,-0.7388,-0.1825,-1.0
13.45016,0.0731,-4.9991,-0.8007,-0.2592,-1.0
13.47509,0.0333,-5.0219,-0.8784,-0.3257,-0.7776
13.50009,-0.0064,-4.9871,-0.9661,-0.3671,-0.3283
13.52515,-0.0462,-4.9949,0.9447,-0.3738,0.2753
13.55011,-0.0778,-3.9732,0.8574,-0.3656,0.5335
13.57508,-0.0934,-1.9653,0.776,-0.3411,0.5419
13.60008,-0.093,0.0589,0.7052,-0.2966,0.5535
13.62509,-0.0759,2.1399,0.6527,-0.2199,0.5553
13.65011,-0.0423,4.2183,0.6235,-0.1222,0.6526
13.67641,-0.0025,4.7586,0.619,-0.0189,0.7336
13.70009,0.0392,5.536,0.6445,0.1069,0.7609
13.72509,0.077,4.7513,0.6958,0.2148,0.7059
13.75018,0.1167,4.9699,0.7726,0.3216,0.6096
13.77509,0.1567,5.0438,0.8353,0.2628,0.4048
13.80011,0.1964,4.9842,0.9028,0.2828,0.2135
13.82513,0.2361,4.9827,0.9822,0.3324,0.0657
13.85014,0.2759,5.0048,-0.9287,0.3733,-0.0469
13.87509,0.3144,4.8397,-0.8422,0.3625,-0.2347
13.90009,0.3458,3.9464,-0.7644,0.3257,-0.5752
13.92509,0.36,1.7869,-0.7018,0.2623,-0.8521
13.95009,0.3488,-1.4138,-0.6589,0.1795,-1.0
13.97509,0.3089,-5.0074,-0.6376,0.0895,-1.0
14.00016,0.2692,-4.9721,-0.6378,-0.001,-1.0
14.02509,0.2292,-5.0401,-0.6562,-0.0772,-1.0
14.05014,0.1895,-4.979,-0.6949,-0.1621,-1.0
14.07509,0.1497,-5.017,-0.7517,-0.2378,-1.0
14.10008,0.11,-4.9875,-0.8276,-0.318,-0.9843
14.12511,0.0703,-4.983,-0.9176,-0.3768,-0.6981
14.15016,0.0305,-4.9952,0.9867,-0.4009,-0.1325
14.17513,-0.0094,-5.0141,0.894,-0.3881,0.3672
14.20008,-0.0383,-3.6392,0.8062,-0.3682,0.5295
14.22509,-0.0512,-1.6294,0.7257,-0.337,0.513
14.25009,-0.0491,0.2748,0.6621,-0.2664,0.5467
14.2751,-0.0305,2.3361,0.6205,-0.1744,0.5751
14.30009,0.0052,4.4789,0.605,1.0,1.0
14.32509,0.045,5.0072,0.6194,-1.0,1.0
14.35009,0.0848,5.0059,0.6619,0.1779,0.7876
14.37517,0.1245,4.9724,0.717,0.2311,0.6852
14.40007,0.1645,5.045,0.7721,0.2306,0.5485
14.42509,0.2041,4.9649,0.8424,0.2945,0.3575
14.4501,0.2439,5.0054,0.9316,0.3738,0.1966
14.47509,0.2838,5.0082,-0.9653,0.4316,0.1064
14.5001,0.3234,4.9845,-0.8619,0.4331,-0.0106
14.52509,0.363,4.9702,-0.7716,0.3784,-0.1912
14.55014,0.3967,4.233,-0.6971,0.3119,-0.4687
14.5751,0.4166,2.498,-0.6429,0.227,-0.761
14.60009,0.4136,-0.3731,-0.6115,0.1319,-0.962
14.62509,0.382,-3.9672,-0.6053,0.0256,-1.0
14.65014,0.3422,-4.9955,-0.6233,-0.0752,-1.0
14.67513,0.3023,-5.01,-0.6638,-0.1698,-1.0
14.70009,0.2627,-4.9941,-0.7242,-0.2531,-1.0
14.72509,0.2228,-5.0088,-0.7985,-0.3109,-1.0
14.75014,0.1831,-4.9771,-0.8884,-0.3768,-0.9168
14.77509,0.1433,-5.0159,-0.9879,-0.4167,-0.5041
14.80009,0.1034,-5.0072,0.9149,-0.407,0.082
14.82511,0.0661,-4.6892,0.8228,-0.3861,0.3819
14.85014,0.0402,-3.2553,0.7418,-0.339,0.4441
14.87508,0.0275,-1.594,0.6805,-0.2567,0.4616
14.90008,0.0286,0.1375,0.6405,-0.1677,0.5054
14.92513,0.0447,2.0181,0.626,-0.0608,0.5801
14.95086,0.0783,4.102,0.6398,0.0578,0.6693
14.97513,0.1192,5.2989,0.6567,0.0711,0.6856
15.00009,0.158,4.878,0.6823,0.1069,0.6485
15.02509,0.1977,4.9858,0.7284,0.1933,0.6021
15.05011,0.2373,4.9847,0.7987,0.2945,0.4645
15.07509,0.2772,5.0103,0.8926,0.3932,0.2746
15.10009,0.317,5.0072,-0.9943,0.474,0.1572
15.12508,0.3567,4.9886,-0.8765,0.4934,0.0882
15.15014,0.3966,4.9942,-0.7732,0.4326,-0.0643
15.17726,0.4345,4.3985,-0.6884,0.3554,-0.2109
15.20009,0.4681,4.6241,-0.6393,0.2056,-0.3887
15.22513,0.4869,2.3518,-0.6085,0.1289,-0.6919
15.25009,0.4866,-0.0393,-0.6003,0.0343,-0.9208
15.2751,0.4589,-3.4738,-0.6161,-0.066,-1.0
15.30009,0.4192,-4.9897,-0.6565,-0.1692,-1.0
15.32514,0.3794,-4.9965,-0.7178,-0.2567,-1.0
15.35008,0.3395,-5.019,-0.7935,-0.317,-1.0
15.37509,0.2998,-4.9868,-0.8784,-0.3559,-1.0
15.40009,0.26,-5.0057,-0.9719,-0.3917,-0.7477
15.42509,0.2203,-4.9875,0.9342,-0.3932,-0.2536
15.45008,0.1805,-5.0085,0.8452,-0.3728,0.2299
15.47514,0.1475,-4.133,0.7682,-0.3226,0.3175
15.50009,0.1241,-2.9514,0.7084,-0.2506,0.3544
15.52509,0.1113,-1.6104,0.6669,-0.1739,0.3759
15.55014,0.1095,-0.2155,0.6494,-0.0731,0.44
15.57509,0.1211,1.4558,0.6543,0.0205,0.4872
15.60009,0.147,3.259,0.6639,0.0404,0.54
15.62517,0.1869,4.9906,0.691,0.1135,0.6285
15.65009,0.2267,5.0237,0.7393,0.202,0.5721
15.67509,0.2664,4.988,0.8077,0.2869,0.4201
15.70009,0.3063,5.0069,0.8907,0.3477,0.228
15.72513,0.3459,4.9793,0.9827,0.385,0.0769
15.75014,0.3858,5.0038,-0.9246,0.3886,-0.0842
15.77508,0.4231,4.7034,-0.8365,0.3687,-0.3567
15.80014,0.4497,3.3305,-0.7537,0.3472,-0.715
15.82515,0.455,0.6674,-0.6847,0.2889,-0.9631
15.85013,0.4316,-2.9467,-0.6351,0.2076,-1.0
15.87508,0.3917,-5.018,-0.6112,0.1002,-1.0
15.90008,0.352,-4.9863,-0.6112,0.0,-1.0
15.92508,0.3122,-5.0067,-0.6342,-0.0961,-1.0
15.95017,0.2725,-4.9707,-0.6786,-0.1861,-1.0
15.97509,0.2325,-5.0422,-0.744,-0.2741,-1.0
16.00009,0.1928,-4.9879,-0.8286,-0.3543,-1.0
16.02509,0.1531,-4.9861,-0.9285,-0.4183,-0.7689
16.05009,0.1133,-5.0072,0.9664,-0.4403,-0.2294
16.07509,0.0734,-5.0067,0.8676,-0.4142,0.3087
16.10013,0.043,-3.8229,0.7782,-0.3743,0.4332
16.12509,0.0253,-2.2224,0.7051,-0.3063,0.4639
16.15015,0.0214,-0.4898,0.6497,-0.2321,0.4769
16.17509,0.0319,1.3186,0.6196,-0.1258,0.5452
16.2001,0.0586,3.356,0.6169,-0.0112,0.6324
16.22509,0.0984,5.01,0.6371,0.0844,0.7322
16.25009,0.1381,4.9864,0.6543,0.0721,0.6864
16.27509,0.178,5.0073,0.6896,0.1478,0.6625
16.30009,0.2177,4.986,0.7487,0.2475,0.5774
16.32509,0.2575,5.0078,0.8306,0.3431,0.402
16.35009,0.2973,5.0062,0.9373,0.4469,0.234
16.37509,0.337,4.9887,-0.9393,0.517,0.1529
16.40007,0.3769,5.0097,-0.821,0.4955,0.0762
16.42509,0.4167,5.0034,-0.7208,0.4198,-0.0449
16.45014,0.4552,4.8204,-0.6448,0.3186,-0.0941
16.47526,0.4908,4.4549,-0.5964,0.2025,-0.0616
16.50009,0.5248,4.3114,-0.5776,0.0787,-0.0194
16.52517,0.5578,4.1286,-0.5873,-0.0404,-0.0618
16.5501,0.5892,3.9585,-0.6256,-0.1606,-0.2031
16.57509,0.6145,3.1822,-0.6881,-0.2618,-0.4613
16.60009,0.6261,1.4529,-0.7688,-0.338,-0.7249
16.62514,0.6159,-1.2737,-0.8561,-0.3656,-0.9926
16.65015,0.5761,-5.0047,-0.9325,-0.3201,-1.0
16.67508,0.5363,-5.0202,-0.9912,-0.2459,-1.0
16.70009,0.4966,-4.9848,0.9629,-0.1923,-0.7626
16.72509,0.4569,-4.9885,0.9021,-0.2546,-0.4688
16.75009,0.417,-5.0074,0.85,-0.2183,-0.1942
16.77509,0.3772,-5.0052,0.811,-0.1631,-0.0862
16.8001,0.3375,-4.9871,0.7861,-0.1043,-0.0393
16.82509,0.2977,-5.0083,0.7787,-0.0312,-0.0305
16.85009,0.2578,-5.0076,0.7874,0.0363,-0.0331
16.87509,0.2181,-4.9869,0.8108,0.0982,-0.0451
16.90009,0.1783,-5.0058,0.8486,0.1585,-0.0751
16.92525,0.1384,-4.9749,0.8934,0.1877,-0.087
16.95014,0.0984,-5.0505,0.9401,0.1953,-0.0884
16.97521,0.0589,-4.9525,0.9832,0.1805,-0.0675
17.0001,0.0189,-5.0485,-0.9825,0.1437,-0.03
17.02509,-0.0206,-4.9703,-0.9568,0.1079,0.0076
17.05013,-0.0602,-4.9591,-0.938,0.0787,0.0291
17.07509,-0.0989,-4.878,-0.9062,0.1329,-0.0206
17.10009,-0.1383,-4.9472,-0.856,0.2107,-0.1336
17.12509,-0.178,-4.9878,-0.819,0.1549,-0.2344
17.15014,-0.2178,-4.9964,-0.7948,0.1012,-0.3556
17.17509,-0.2577,-5.0182,-0.7874,0.0312,-0.4108
17.20008,-0.2973,-4.9878,-0.7947,-0.0307,-0.3766
17.22509,-0.3372,-5.0049,-0.8181,-0.0982,-0.233
17.25015,-0.3769,-4.9754,-0.8546,-0.1529,0.0338
17.27508,-0.4158,-4.9028,-0.9038,-0.2061,0.3626
17.30009,-0.4437,-3.5142,-0.9679,-0.2684,0.6167
17.32509,-0.4533,-1.1977,0.9543,-0.3257,0.7057
17.35015,-0.4419,1.4297,0.8617,-0.3881,0.7789
17.37508,-0.407,4.3909,0.7673,-0.3953,0.8235
17.4001,-0.3673,4.9843,0.6827,-0.3543,0.8451
17.42514,-0.3275,4.9987,0.6163,-0.2782,0.8616
17.45009,-0.2877,5.0159,0.577,1.0,1.0
17.47508,-0.248,4.9894,0.5668,-0.043,0.9198
17.50012,-0.2081,4.9985,0.5862,0.0813,0.9472
17.52509,-0.1683,5.0142,0.6348,-1.0,1.0
17.55009,-0.1286,4.9862,0.7095,0.3129,0.8791
17.57508,-0.0887,5.009,0.8063,0.4055,0.7024
17.60014,-0.0489,4.9966,0.9204,0.4781,0.4751
17.62508,-0.0091,5.0172,-0.9645,0.4822,0.3075
17.65009,0.0306,4.9852,-0.8521,0.4709,0.2434
17.67509,0.0705,5.0081,-0.7542,0.4101,0.2008
17.70011,0.1102,4.9834,-0.674,0.3359,0.2305
17.72509,0.15,5.0106,-0.6182,0.2337,0.3943
17.75014,0.1898,4.9976,-0.5898,0.1186,0.6868
17.77508,0.2297,5.0176,-0.5894,0.002,1.0
17.80017,0.2694,4.9709,-0.6169,-0.1156,1.0
17.8251,0.3092,5.0209,-0.6722,-0.2316,1.0
17.85009,0.3489,4.989,-0.7488,-0.3206,1.0
17.87508,0.3887,5.0082,-0.8455,-0.405,0.9978
17.9001,0.4284,4.9832,-0.9512,-0.4428,0.9713
17.9251,0.4683,5.0067,0.9518,-0.4065,0.811
17.95014,0.5081,4.9995,0.8837,-0.2853,0.5168
17.97509,0.548,5.0169,0.8572,-0.111,0.1731
18.0001,0.5877,4.9853,0.8143,-0.1795,0.0493
18.02512,0.6275,5.0021,0.7379,-0.3201,0.1396
18.05015,0.6673,5.0022,0.6953,-0.1785,0.3081
18.07508,0.6944,3.4055,0.6711,-0.1012,0.353
18.10008,0.6944,0.0,0.6853,0.0593,0.1038
18.12509,0.6944,0.0,0.7347,0.2071,-0.0925
18.1501,0.6917,-0.3337,0.8015,0.2797,-0.3534
18.17508,0.6784,-1.6703,0.8898,0.3697,-0.6705
18.20009,0.6452,-4.1812,-0.9945,0.4847,-0.942
18.22508,0.6053,-5.0073,-0.8622,0.5543,-1.0
18.25009,0.5655,-5.0064,-0.7412,0.5067,-1.0
18.27508,0.5258,-4.9879,-0.6417,0.4167,-1.0
18.30008,0.4859,-5.0066,-0.5687,0.3058,-1.0
18.32509,0.4461,-5.0067,-0.5243,0.1861,-1.0
18.35009,0.4064,-4.9867,-0.5103,0.0588,-1.0
18.37516,0.3666,-4.9927,-0.528,-0.0741,-1.0
18.40017,0.3267,-5.0042,-0.5748,-0.1963,-1.0
18.42508,0.2869,-5.0248,-0.6512,-0.3201,-1.0
18.45008,0.2472,-4.9875,-0.7601,-0.4561,-1.0
18.47508,0.2073,-5.0067,-0.9011,-0.5906,-0.8946
18.50015,0.1677,-4.9746,0.9413,-0.6601,-0.2899
18.52508,0.1277,-5.0393,0.8119,-0.542,0.2684
18.55008,0.0959,-3.9865,0.7086,-0.4326,0.3591
18.57508,0.075,-2.6307,0.63,-0.3293,0.3409
18.60015,0.0641,-1.3709,0.5748,1.0,0.003
18.6251,0.0531,-1.3773,0.5485,-0.1104,0.4759
18.65013,0.0566,0.4313,0.5513,0.0118,0.5728
18.67509,0.077,2.5766,0.5829,0.1324,0.7096
18.70009,0.1167,4.9874,0.6423,-1.0,1.0
18.7251,0.1566,5.0051,0.7264,0.3523,0.7471
18.75014,0.1964,4.999,0.8396,0.474,0.5186
18.77508,0.2362,5.0176,0.9667,0.5323,0.3115
18.80008,0.2759,4.9876,-0.9556,0.3257,-0.0127
18.82508,0.3153,4.9483,-0.8822,0.3073,-0.2786
18.85115,0.3464,3.7466,-0.8093,0.3053,-0.6215
18.87508,0.3586,1.6002,-0.749,0.2526,-0.8502
18.90009,0.3467,-1.4919,-0.7003,0.204,-1.0
18.92508,0.3069,-5.0077,-0.6667,0.1406,-1.0
18.9501,0.267,-5.0034,-0.6488,0.0752,-1.0
18.97509,0.2272,-5.0098,-0.649,-0.001,-1.0
19.00009,0.1875,-4.9873,-0.6644,-0.0644,-1.0
19.02509,0.1477,-5.0064,-0.7034,-0.1631,-1.0
19.05009,0.108,-4.9881,-0.7662,-0.2633,-1.0
19.07509,0.0681,-5.005,-0.8473,-0.3395,-0.8904
19.10013,0.0283,-4.9993,-0.9388,-0.3835,-0.5374
19.12508,-0.0116,-5.0166,0.9651,-0.4024,0.0962
19.15013,-0.0484,-4.6252,0.8718,-0.3907,0.4724
19.17511,-0.0712,-2.8695,0.7832,-0.3712,0.5647
19.2001,-0.0772,-0.7462,0.705,-0.3278,0.5362
19.22513,-0.0672,1.2552,0.6458,-0.248,0.5587
19.25009,-0.0405,3.3633,0.6085,1.0,0.8556
19.27508,-0.0006,5.0081,0.5979,-0.0445,0.7793
19.30009,0.0391,4.986,0.6149,-1.0,1.0
19.32509,0.0789,5.0071,0.6632,0.2025,0.8028
19.3501,0.1187,5.0055,0.736,0.3048,0.6984
19.37509,0.1584,4.9879,0.818,0.3436,0.5039
19.40009,0.1983,5.0066,0.8865,0.2869,0.2728
19.42518,0.2381,4.9902,0.9652,0.3298,0.1011
19.45013,0.278,5.016,-0.948,0.3636,-0.0295
19.47509,0.3169,4.8983,-0.858,0.3768,-0.1842
19.50013,0.3502,4.1744,-0.7739,0.3523,-0.4733
19.52509,0.3695,2.4391,-0.7043,0.2915,-0.7927
19.55019,0.3652,-0.5475,-0.6549,0.2071,-0.991
19.57509,0.3309,-4.3181,-0.6276,0.1145,-1.0
19.60008,0.2914,-4.9685,-0.6232,0.0184,-1.0
19.62514,0.2516,-4.9949,-0.6395,-0.0685,-1.0
19.65015,0.2117,-5.0062,-0.6768,-0.156,-1.0
19.67508,0.1719,-5.0202,-0.7322,-0.2321,-1.0
19.70009,0.1322,-4.9856,-0.8071,-0.314,-1.0
19.72508,0.0925,-4.9885,-0.8972,-0.3774,-0.7932
19.75022,0.0527,-4.9794,-0.9979,-0.4218,-0.2937
19.77513,0.0127,-5.0449,0.9075,-0.3963,0.2914
19.80014,-0.0184,-3.906,0.8179,-0.3753,0.5025
19.8251,-0.0345,-2.026,0.7336,-0.3528,0.5129
19.8501,-0.0353,-0.0981,0.6644,-0.2899,0.5337
19.8751,-0.0203,1.8852,0.6172,-0.1979,0.5626
19.90008,0.0116,4.008,0.5958,1.0,0.974
19.9251,0.0514,5.0047,0.6027,0.0286,0.7892
19.95009,0.0912,5.0078,0.6394,-1.0,1.0
19.97508,0.1309,4.9894,0.7031,0.2669,0.7587
20.0001,0.1708,5.0024,0.764,0.2552,0.5841
20.02514,0.2106,5.0003,0.8328,0.2879,0.3888
20.05013,0.2505,5.0077,0.917,0.3528,0.2053
20.07508,0.2902,4.9976,-0.984,0.4147,0.0945
20.10012,0.3298,4.9786,-0.8826,0.4249,-0.0235
20.12509,0.3691,4.936,-0.7906,0.385,-0.2089
20.15014,0.4019,4.1147,-0.713,0.3252,-0.5242
20.17508,0.4191,2.1648,-0.6543,0.2459,-0.8243
20.20019,0.4117,-0.9187,-0.618,0.1519,-1.0
20.22508,0.3742,-4.7342,-0.6068,0.047,-1.0
20.25014,0.3347,-4.9555,-0.6189,-0.0506,-1.0
20.27509,0.2948,-5.0177,-0.6538,-0.1462,-1.0
20.30009,0.255,-5.0063,-0.7072,-0.2234,-1.0
20.3251,0.2153,-4.9844,-0.7776,-0.295,-1.0
20.3501,0.1755,-5.0074,-0.8652,-0.3671,-0.9676
20.37508,0.1356,-5.0114,-0.9633,-0.4106,-0.6056
20.40009,0.0959,-4.9855,0.937,-0.4178,-0.0058
20.42509,0.0561,-5.0076,0.8444,-0.3881,0.3765
20.45017,0.0275,-3.5812,0.7589,-0.3579,0.4497
20.47514,0.0125,-1.8874,0.6879,-0.2976,0.4709
20.50009,0.0114,-0.1377,0.6382,-0.2081,0.498
20.52514,0.0252,1.7243,0.6135,-0.1033,0.5718
20.55023,0.0561,3.8733,0.6168,0.0138,0.6663
20.57509,0.0959,5.0349,0.6494,0.1365,0.7513
20.60009,0.1356,4.9887,0.6827,0.1396,0.688
20.62513,0.1753,4.9779,0.7228,0.1677,0.6121
20.65009,0.2152,5.0161,0.7825,0.25,0.4969
20.67508,0.255,5.0076,0.8633,0.3385,0.3049
20.70009,0.2947,4.9853,0.9666,0.4326,0.1612
20.72508,0.3345,5.0097,-0.9178,0.4842,0.1113
20.75009,0.3742,4.9848,-0.8093,0.4546,-0.0171
20.77508,0.4136,4.9503,-0.7189,0.3789,-0.1641
20.80026,0.448,4.2883,-0.6498,0.2894,-0.3389
20.8251,0.4723,3.0837,-0.6069,0.1795,-0.5524
20.85014,0.4802,0.9801,-0.5879,0.0798,-0.7941
20.87509,0.4642,-2.0071,-0.5952,-0.0307,-1.0
20.9001,0.4244,-5.0049,-0.629,-0.1416,-1.0
20.92511,0.3847,-4.9848,-0.6871,-0.2434,-1.0
20.95009,0.3448,-5.0114,-0.7623,-0.315,-1.0
20.97513,0.3052,-4.9776,-0.8519,-0.3753,-1.0
21.00008,0.2652,-5.0368,-0.9479,-0.4019,-0.8423
21.02509,0.2255,-4.9856,0.9546,-0.4086,-0.3605
21.05086,0.1856,-4.8576,0.8615,-0.3901,0.1525
21.07509,0.1495,-4.6798,0.7838,-0.3252,0.2962
21.10009,0.1237,-3.24,0.7218,-0.2598,0.3546
21.1251,0.1078,-2.0023,0.6764,-0.1902,0.3667
21.15009,0.1028,-0.6284,0.6547,-0.091,0.4346
21.17509,0.1108,1.0017,0.655,0.0015,0.4774
21.20009,0.133,2.7877,0.6769,0.0915,0.5261
21.22508,0.1709,4.7724,0.6929,0.067,0.585
21.25009,0.2106,4.986,0.7297,0.1544,0.569
21.27509,0.2505,5.0077,0.7881,0.2444,0.4559
21.30009,0.2903,5.0057,0.8628,0.3129,0.2751
21.32509,0.3302,5.0081,0.9478,0.3559,0.1083
21.3501,0.3698,4.9857,-0.963,0.3738,-0.0425
21.37511,0.4084,4.8464,-0.875,0.3687,-0.2663
21.40018,0.4389,3.8178,-0.7939,0.3395,-0.644
21.42509,0.4503,1.439,-0.7249,0.2894,-0.9176
21.45009,0.4344,-2.0028,-0.67,0.2296,-1.0
21.47509,0.3945,-5.0067,-0.6392,0.1294,-1.0
21.50013,0.3548,-4.9787,-0.6296,0.0399,-1.0
21.52513,0.315,-5.0067,-0.6404,-0.045,-1.0
21.55014,0.2752,-5.0057,-0.6714,-0.1299,-1.0
21.57509,0.2353,-5.0169,-0.7233,-0.2173,-1.0
21.6001,0.1956,-4.9848,-0.7955,-0.3027,-1.0
21.62509,0.1558,-5.0092,-0.8839,-0.3702,-0.8986
21.65014,0.1161,-4.9779,-0.9819,-0.4106,-0.4848
21.67508,0.0762,-5.0173,0.9215,-0.4045,0.1113
21.70009,0.0398,-4.573,0.8292,-0.3866,0.4173
21.72516,0.0158,-3.0155,0.7469,-0.3446,0.4766
21.75013,0.0059,-1.2384,0.6796,-0.2823,0.4822
21.77509,0.0106,0.5902,0.6345,-0.1887,0.5298
21.80009,0.0309,2.5526,0.6125,-0.092,0.5957
21.82512,0.0691,4.7852,0.6212,0.0363,0.7184
21.85014,0.1089,5.0021,0.6578,0.1534,0.7453
21.87509,0.1487,5.0173,0.6892,0.1314,0.6705
21.90014,0.1884,4.9778,0.7334,0.1851,0.5926
21.92509,0.2284,5.0361,0.7982,0.2715,0.458
21.9501,0.2681,4.9852,0.8831,0.3554,0.2664
21.97509,0.3078,4.9895,0.9894,0.4454,0.1416
22.00009,0.3477,5.006,-0.8956,0.4817,0.0836
22.02508,0.3875,5.0085,-0.7905,0.4403,-0.0576
22.05012,0.4255,4.7651,-0.7019,0.3712,-0.2163
22.0751,0.4572,3.9887,-0.6403,0.2582,-0.4309
22.10017,0.4759,2.3497,-0.6012,0.1636,-0.6818
22.12509,0.4742,-0.2167,-0.5865,0.0614,-0.925
